method,method_label,start_index,iteration,objective,best_so_far_objective,objective_over_initial,best_over_initial,components_checked_this_update,verification_reference_calls_this_update,cumulative_verification_reference_calls,cumulative_assessment_reference_calls,cumulative_total_reference_calls_if_assessment_counted,fd_analytic_relative_l2,fd_analytic_sign_mismatches
calibrated_sign_abstain,Sign: abstain (complete FD),72,8,0.2068922229,0.1075743732,0.2629700163,0.1367322284,11,22,176,9,185,0.00130050221,0
calibrated_sign_abstain,Sign: abstain (complete FD),72,9,0.1075384549,0.1075384549,0.1366865746,0.1366865746,11,22,198,10,208,0.0008686805531,0
calibrated_sign_abstain,Sign: abstain (complete FD),72,10,0.2068428702,0.1075384549,0.2629072866,0.1366865746,11,22,220,11,231,0.001300448097,0
calibrated_sign_abstain,Sign: abstain (complete FD),72,11,0.1075022764,0.1075022764,0.1366405899,0.1366405899,11,22,242,12,254,0.0008687234078,0
calibrated_sign_abstain,Sign: abstain (complete FD),72,12,0.206793159,0.1075022764,0.2628441014,0.1366405899,11,22,264,13,277,0.001300392726,0
calibrated_sign_abstain,Sign: abstain (complete FD),72,13,0.1074658349,0.1074658349,0.136594271,0.136594271,11,22,286,14,300,0.0008687658848,0
calibrated_sign_abstain,Sign: abstain (complete FD),72,14,0.2067430857,0.1074658349,0.2627804557,0.136594271,11,22,308,15,323,0.001300336086,0
calibrated_sign_abstain,Sign: abstain (complete FD),72,15,0.1074291275,0.1074291275,0.1365476141,0.1365476141,11,22,330,16,346,0.0008688079823,0
calibrated_sign_abstain,Sign: abstain (complete FD),72,16,0.2066926465,0.1074291275,0.2627163451,0.1365476141,11,22,352,17,369,0.001300278169,0
calibrated_sign_abstain,Sign: abstain (complete FD),72,17,0.1073921515,0.1073921515,0.1365006159,0.1365006159,11,22,374,18,392,0.0008688496988,0
calibrated_sign_abstain,Sign: abstain (complete FD),72,18,0.2066418376,0.1073921515,0.2626517646,0.1365006159,11,22,396,19,415,0.001300218964,0
calibrated_sign_abstain,Sign: abstain (complete FD),72,19,0.1073549041,0.1073549041,0.1364532726,0.1364532726,11,22,418,20,438,0.0008688910323,0
calibrated_sign_abstain,Sign: abstain (complete FD),72,20,0.2065906553,0.1073549041,0.2625867094,0.1364532726,11,22,440,21,461,0.001300158464,0
all_autodiff,All autodiff,41,0,0.8460660965,0.8460660965,1,1,0,0,0,1,1,,0
all_autodiff,All autodiff,41,1,0.7313720858,0.7313720858,0.8644384745,0.8644384745,0,0,0,2,2,,0
all_autodiff,All autodiff,41,2,0.4808125154,0.4808125154,0.568291907,0.568291907,0,0,0,3,3,,0
all_autodiff,All autodiff,41,3,0.1013474877,0.1013474877,0.119786726,0.119786726,0,0,0,4,4,,0
all_autodiff,All autodiff,41,4,0.1024595033,0.1013474877,0.1211010626,0.119786726,0,0,0,5,5,,0
all_autodiff,All autodiff,41,5,0.106713347,0.1013474877,0.1261288538,0.119786726,0,0,0,6,6,,0
all_autodiff,All autodiff,41,6,0.1015283361,0.1013474877,0.1200004781,0.119786726,0,0,0,7,7,,0
all_autodiff,All autodiff,41,7,0.1001017765,0.1001017765,0.1183143692,0.1183143692,0,0,0,8,8,,0
all_autodiff,All autodiff,41,8,0.09603195909,0.09603195909,0.1135040861,0.1135040861,0,0,0,9,9,,0
all_autodiff,All autodiff,41,9,0.09295196253,0.09295196253,0.1098637127,0.1098637127,0,0,0,10,10,,0
all_autodiff,All autodiff,41,10,0.0892408398,0.0892408398,0.1054773855,0.1054773855,0,0,0,11,11,,0
all_autodiff,All autodiff,41,11,0.08615368596,0.08615368596,0.1018285525,0.1018285525,0,0,0,12,12,,0
all_autodiff,All autodiff,41,12,0.08335618634,0.08335618634,0.09852207373,0.09852207373,0,0,0,13,13,,0
all_autodiff,All autodiff,41,13,0.08143573872,0.08143573872,0.09625221842,0.09625221842,0,0,0,14,14,,0
all_autodiff,All autodiff,41,14,0.08045418123,0.08045418123,0.09509207562,0.09509207562,0,0,0,15,15,,0
all_autodiff,All autodiff,41,15,0.08079292788,0.08045418123,0.09549245409,0.09509207562,0,0,0,16,16,,0
all_autodiff,All autodiff,41,16,0.08265394732,0.08045418123,0.09769206881,0.09509207562,0,0,0,17,17,,0
all_autodiff,All autodiff,41,17,0.08635109135,0.08045418123,0.102061874,0.09509207562,0,0,0,18,18,,0
all_autodiff,All autodiff,41,18,0.09213189937,0.08045418123,0.1088944466,0.09509207562,0,0,0,19,19,,0
all_autodiff,All autodiff,41,19,0.1002668683,0.08045418123,0.1185094979,0.09509207562,0,0,0,20,20,,0
all_autodiff,All autodiff,41,20,0.1109797921,0.08045418123,0.1311715391,0.09509207562,0,0,0,21,21,,0
complete_fd,Complete central FD,41,0,0.8460660965,0.8460660965,1,1,0,0,0,1,1,,0
complete_fd,Complete central FD,41,1,0.7284829975,0.7284829975,0.8610237433,0.8610237433,11,22,22,2,24,0.0001808002289,0
complete_fd,Complete central FD,41,2,0.4631853886,0.4631853886,0.5474576874,0.5474576874,11,22,44,3,47,0.000203032023,0
complete_fd,Complete central FD,41,3,0.06976851473,0.06976851473,0.0824622509,0.0824622509,11,22,66,4,70,9.814419583e-05,0
complete_fd,Complete central FD,41,4,0.2507531558,0.06976851473,0.2963753741,0.0824622509,11,22,88,5,93,0.001423921018,0
complete_fd,Complete central FD,41,5,0.06969384603,0.06969384603,0.08237399692,0.08237399692,11,22,110,6,116,0.0006897586266,0
complete_fd,Complete central FD,41,6,0.2506046229,0.06969384603,0.296199817,0.08237399692,11,22,132,7,139,0.001423777957,0
complete_fd,Complete central FD,41,7,0.06961872842,0.06961872842,0.08228521236,0.08228521236,11,22,154,8,162,0.0006899425467,0
complete_fd,Complete central FD,41,8,0.2504552716,0.06961872842,0.2960232925,0.08228521236,11,22,176,9,185,0.001423631577,0
complete_fd,Complete central FD,41,9,0.06954315748,0.06954315748,0.08219589198,0.08219589198,11,22,198,10,208,0.0006901263701,0
complete_fd,Complete central FD,41,10,0.2503050935,0.06954315748,0.2958457909,0.08219589198,11,22,220,11,231,0.001423481867,0
complete_fd,Complete central FD,41,11,0.06946712875,0.06946712875,0.08210603053,0.08210603053,11,22,242,12,254,0.0006903101013,0
complete_fd,Complete central FD,41,12,0.2501540807,0.06946712875,0.2956673027,0.08210603053,11,22,264,13,277,0.001423328815,0
complete_fd,Complete central FD,41,13,0.06939063781,0.06939063781,0.08201562277,0.08201562277,11,22,286,14,300,0.0006904937449,0
complete_fd,Complete central FD,41,14,0.250002225,0.06939063781,0.2954878183,0.08201562277,11,22,308,15,323,0.001423172411,0
complete_fd,Complete central FD,41,15,0.0693136802,0.0693136802,0.08192466343,0.08192466343,11,22,330,16,346,0.0006906773053,0
complete_fd,Complete central FD,41,16,0.2498495182,0.0693136802,0.2953073279,0.08192466343,11,22,352,17,369,0.001423012642,0
complete_fd,Complete central FD,41,17,0.06923625147,0.06923625147,0.08183314727,0.08183314727,11,22,374,18,392,0.0006908607868,0
complete_fd,Complete central FD,41,18,0.2496959522,0.06923625147,0.295125822,0.08183314727,11,22,396,19,415,0.001422849497,0
complete_fd,Complete central FD,41,19,0.06915834719,0.06915834719,0.08174106902,0.08174106902,11,22,418,20,438,0.0006910441936,0
complete_fd,Complete central FD,41,20,0.2495415189,0.06915834719,0.294943291,0.08174106902,11,22,440,21,461,0.001422682965,0
matched_random,Random order (B = 6),41,0,0.8460660965,0.8460660965,1,1,0,0,0,1,1,,0
matched_random,Random order (B = 6),41,1,0.7316239683,0.7316239683,0.8647361847,0.8647361847,6,12,12,2,14,0.0001886670955,0
matched_random,Random order (B = 6),41,2,0.480565035,0.480565035,0.5679993998,0.5679993998,6,12,24,3,27,0.0002188513897,0
matched_random,Random order (B = 6),41,3,0.1577358616,0.1577358616,0.1864344431,0.1864344431,6,12,36,4,40,5.551287473e-05,0
matched_random,Random order (B = 6),41,4,0.03713375428,0.03713375428,0.04388989753,0.04388989753,6,12,48,5,53,0.001047447525,0
matched_random,Random order (B = 6),41,5,0.2133642425,0.03713375428,0.2521838936,0.04388989753,6,12,60,6,66,0.001726581047,0
matched_random,Random order (B = 6),41,6,0.06412269213,0.03713375428,0.07578922308,0.04388989753,6,12,72,7,79,0.0007528958373,0
matched_random,Random order (B = 6),41,7,0.03787360231,0.03713375428,0.04476435407,0.04388989753,6,12,84,8,92,0.001435026736,0
matched_random,Random order (B = 6),41,8,0.2717083,0.03713375428,0.3211431129,0.04388989753,6,12,96,9,105,0.00165803476,0
matched_random,Random order (B = 6),41,9,0.04681288599,0.03713375428,0.05533005776,0.04388989753,6,12,108,10,118,9.697820991e-05,0
matched_random,Random order (B = 6),41,10,0.138483305,0.03713375428,0.1636790619,0.04388989753,6,12,120,11,131,0.001498012105,0
matched_random,Random order (B = 6),41,11,0.1139164852,0.03713375428,0.1346425364,0.04388989753,6,12,132,12,144,0.001143605123,0
matched_random,Random order (B = 6),41,12,0.04381103884,0.03713375428,0.05178205227,0.04388989753,6,12,144,13,157,0.001065555802,0
matched_random,Random order (B = 6),41,13,0.03603694975,0.03603694975,0.04259353955,0.04259353955,6,12,156,14,170,0.001419203552,0
matched_random,Random order (B = 6),41,14,0.2873559179,0.03603694975,0.3396376702,0.04259353955,6,12,168,15,183,0.001608454714,0
matched_random,Random order (B = 6),41,15,0.09570769912,0.03603694975,0.1131208301,0.04259353955,6,12,180,16,196,0.0004833151758,0
matched_random,Random order (B = 6),41,16,0.1537457708,0.03603694975,0.1817183923,0.04259353955,6,12,192,17,209,0.001263924236,0
matched_random,Random order (B = 6),41,17,0.1065884071,0.03603694975,0.1259811822,0.04259353955,6,12,204,18,222,0.0009980145282,0
matched_random,Random order (B = 6),41,18,0.03283601538,0.03283601538,0.03881022477,0.03881022477,6,12,216,19,235,0.001309964705,0
matched_random,Random order (B = 6),41,19,0.0490800814,0.03283601538,0.05800974841,0.03881022477,6,12,228,20,248,0.001630272625,0
matched_random,Random order (B = 6),41,20,0.2592246981,0.03283601538,0.3063882351,0.03881022477,6,12,240,21,261,0.001544126258,0
matched_sign_order,Sign order (B = 6),41,0,0.8460660965,0.8460660965,1,1,0,0,0,1,1,,0
matched_sign_order,Sign order (B = 6),41,1,0.7316717411,0.7316717411,0.8647926494,0.8647926494,6,12,12,2,14,0.0001875165374,0
matched_sign_order,Sign order (B = 6),41,2,0.4818043176,0.4818043176,0.5694641583,0.5694641583,6,12,24,3,27,0.0002101587447,0
matched_sign_order,Sign order (B = 6),41,3,0.1619125731,0.1619125731,0.1913710687,0.1913710687,6,12,36,4,40,5.304853397e-05,0
matched_sign_order,Sign order (B = 6),41,4,0.0400537017,0.0400537017,0.04734110238,0.04734110238,6,12,48,5,53,0.001055609913,0
matched_sign_order,Sign order (B = 6),41,5,0.2363941541,0.0400537017,0.2794038847,0.04734110238,6,12,60,6,66,0.001579371869,0
matched_sign_order,Sign order (B = 6),41,6,0.06177724538,0.0400537017,0.07301704399,0.04734110238,6,12,72,7,79,0.0007117990037,0
matched_sign_order,Sign order (B = 6),41,7,0.194262971,0.0400537017,0.2296073224,0.04734110238,6,12,84,8,92,0.001349604872,0
matched_sign_order,Sign order (B = 6),41,8,0.03168667708,0.03168667708,0.037451775,0.037451775,6,12,96,9,105,0.0008075188099,0
matched_sign_order,Sign order (B = 6),41,9,0.07607052556,0.03168667708,0.08991085433,0.037451775,6,12,108,10,118,0.0006848085818,0
matched_sign_order,Sign order (B = 6),41,10,0.1646801229,0.03168667708,0.1946421486,0.037451775,6,12,120,11,131,0.001233603451,0
matched_sign_order,Sign order (B = 6),41,11,0.029438041,0.029438041,0.03479402037,0.03479402037,6,12,132,12,144,0.0009288975277,0
matched_sign_order,Sign order (B = 6),41,12,0.2070763945,0.029438041,0.2447520298,0.03479402037,6,12,144,13,157,0.001552149284,0
matched_sign_order,Sign order (B = 6),41,13,0.02368525885,0.02368525885,0.02799457271,0.02799457271,6,12,156,14,170,0.0007128964565,0
matched_sign_order,Sign order (B = 6),41,14,0.2472850904,0.02368525885,0.2922763262,0.02799457271,6,12,168,15,183,0.001465510742,0
matched_sign_order,Sign order (B = 6),41,15,0.03614925933,0.02368525885,0.04272628283,0.02799457271,6,12,180,16,196,0.0006496342532,0
matched_sign_order,Sign order (B = 6),41,16,0.1556782319,0.02368525885,0.1840024468,0.02799457271,6,12,192,17,209,0.001337200083,0
matched_sign_order,Sign order (B = 6),41,17,0.08327008495,0.02368525885,0.09842030699,0.02799457271,6,12,204,18,222,0.001011626359,0
matched_sign_order,Sign order (B = 6),41,18,0.1615811375,0.02368525885,0.1909793315,0.02799457271,6,12,216,19,235,0.001222491542,0
matched_sign_order,Sign order (B = 6),41,19,0.08166890674,0.02368525885,0.09652780921,0.02799457271,6,12,228,20,248,0.0009868313789,0
matched_sign_order,Sign order (B = 6),41,20,0.1653969162,0.02368525885,0.1954893558,0.02799457271,6,12,240,21,261,0.001236916531,0
matched_snr_order,SNR order (B = 6),41,0,0.8460660965,0.8460660965,1,1,0,0,0,1,1,,0
matched_snr_order,SNR order (B = 6),41,1,0.7299790191,0.7299790191,0.8627919522,0.8627919522,6,12,12,2,14,0.0001738734644,0
matched_snr_order,SNR order (B = 6),41,2,0.4736706769,0.4736706769,0.559850677,0.559850677,6,12,24,3,27,0.0001952574005,0
matched_snr_order,SNR order (B = 6),41,3,0.1482697205,0.1482697205,0.1752460253,0.1752460253,6,12,36,4,40,7.440156803e-05,0
matched_snr_order,SNR order (B = 6),41,4,0.1303103669,0.1303103669,0.1540191333,0.1540191333,6,12,48,5,53,0.001112219773,0
matched_snr_order,SNR order (B = 6),41,5,0.1438674317,0.1303103669,0.1700427807,0.1540191333,6,12,60,6,66,0.001188956774,0
matched_snr_order,SNR order (B = 6),41,6,0.1352750118,0.1303103669,0.1598870494,0.1540191333,6,12,72,7,79,0.001135513868,0
matched_snr_order,SNR order (B = 6),41,7,0.1396776326,0.1303103669,0.1650906864,0.1540191333,6,12,84,8,92,0.001169340399,0
matched_snr_order,SNR order (B = 6),41,8,0.1401497896,0.1303103669,0.165648748,0.1540191333,6,12,96,9,105,0.001158039449,0
matched_snr_order,SNR order (B = 6),41,9,0.146912094,0.1303103669,0.1736413912,0.1540191333,6,12,108,10,118,0.001177222893,0
matched_snr_order,SNR order (B = 6),41,10,0.133683871,0.1303103669,0.1580064152,0.1540191333,6,12,120,11,131,0.001130033047,0
matched_snr_order,SNR order (B = 6),41,11,0.1543787431,0.1303103669,0.182466528,0.1540191333,6,12,132,12,144,0.001208840346,0
matched_snr_order,SNR order (B = 6),41,12,0.1272769804,0.1272769804,0.1504338502,0.1504338502,6,12,144,13,157,0.001101077212,0
matched_snr_order,SNR order (B = 6),41,13,0.162041471,0.1272769804,0.1915234184,0.1504338502,6,12,156,14,170,0.00124051743,0
matched_snr_order,SNR order (B = 6),41,14,0.1209697829,0.1209697829,0.1429791165,0.1429791165,6,12,168,15,183,0.00107136072,0
matched_snr_order,SNR order (B = 6),41,15,0.1698607363,0.1209697829,0.2007653267,0.1429791165,6,12,180,16,196,0.001272045025,0
matched_snr_order,SNR order (B = 6),41,16,0.114801404,0.114801404,0.135688458,0.135688458,6,12,192,17,209,0.001041083511,0
matched_snr_order,SNR order (B = 6),41,17,0.1777938689,0.114801404,0.2101418194,0.135688458,6,12,204,18,222,0.001303212325,0
matched_snr_order,SNR order (B = 6),41,18,0.1088089414,0.1088089414,0.1286057223,0.1286057223,6,12,216,19,235,0.001010453863,0
matched_snr_order,SNR order (B = 6),41,19,0.1857953609,0.1088089414,0.2195991089,0.1286057223,6,12,228,20,248,0.001333810046,0
matched_snr_order,SNR order (B = 6),41,20,0.1030270073,0.1030270073,0.1217718187,0.1217718187,6,12,240,21,261,0.0009796857093,0
matched_magnitude_order,Magnitude order (B = 6),41,0,0.8460660965,0.8460660965,1,1,0,0,0,1,1,,0
matched_magnitude_order,Magnitude order (B = 6),41,1,0.7303721852,0.7303721852,0.8632566512,0.8632566512,6,12,12,2,14,3.392940987e-05,0
matched_magnitude_order,Magnitude order (B = 6),41,2,0.4756116534,0.4756116534,0.5621447962,0.5621447962,6,12,24,3,27,3.60219005e-05,0
matched_magnitude_order,Magnitude order (B = 6),41,3,0.1494403785,0.1494403785,0.1766296736,0.1766296736,6,12,36,4,40,7.060914833e-05,0
matched_magnitude_order,Magnitude order (B = 6),41,4,0.04142013714,0.04142013714,0.04895614812,0.04895614812,6,12,48,5,53,0.0009997690758,0
matched_magnitude_order,Magnitude order (B = 6),41,5,0.2490363041,0.04142013714,0.294346157,0.04895614812,6,12,60,6,66,0.001577809309,0
matched_magnitude_order,Magnitude order (B = 6),41,6,0.03878985715,0.03878985715,0.045847313,0.045847313,6,12,72,7,79,0.0006317762349,0
matched_magnitude_order,Magnitude order (B = 6),41,7,0.3008379759,0.03878985715,0.355572664,0.045847313,6,12,84,8,92,0.001532487539,0
matched_magnitude_order,Magnitude order (B = 6),41,8,0.03630117499,0.03630117499,0.04290583813,0.04290583813,6,12,96,9,105,0.0005217362793,0
matched_magnitude_order,Magnitude order (B = 6),41,9,0.3075293331,0.03630117499,0.3634814518,0.04290583813,6,12,108,10,118,0.001538012007,0
matched_magnitude_order,Magnitude order (B = 6),41,10,0.03447245704,0.03447245704,0.04074440186,0.04074440186,6,12,120,11,131,0.0004991475789,0
matched_magnitude_order,Magnitude order (B = 6),41,11,0.3095817734,0.03447245704,0.3659073147,0.04074440186,6,12,132,12,144,0.001537988471,0
matched_magnitude_order,Magnitude order (B = 6),41,12,0.03331387461,0.03331387461,0.03937502608,0.03937502608,6,12,144,13,157,0.0004908913116,0
matched_magnitude_order,Magnitude order (B = 6),41,13,0.3088738612,0.03331387461,0.3650706043,0.03937502608,6,12,156,14,170,0.001535706064,0
matched_magnitude_order,Magnitude order (B = 6),41,14,0.03248597882,0.03248597882,0.0383965023,0.0383965023,6,12,168,15,183,0.0004909821758,0
matched_magnitude_order,Magnitude order (B = 6),41,15,0.3082978197,0.03248597882,0.3643897575,0.0383965023,6,12,180,16,196,0.001533587898,0
matched_magnitude_order,Magnitude order (B = 6),41,16,0.03164916921,0.03164916921,0.03740744292,0.03740744292,6,12,192,17,209,0.0004905218242,0
matched_magnitude_order,Magnitude order (B = 6),41,17,0.3076479958,0.03164916921,0.363621704,0.03740744292,6,12,204,18,222,0.001530979321,0
matched_magnitude_order,Magnitude order (B = 6),41,18,0.03082523145,0.03082523145,0.0364335973,0.0364335973,6,12,216,19,235,0.0004901415706,0
matched_magnitude_order,Magnitude order (B = 6),41,19,0.3069655633,0.03082523145,0.3628151093,0.0364335973,6,12,228,20,248,0.001527955416,0
matched_magnitude_order,Magnitude order (B = 6),41,20,0.03000815566,0.03000815566,0.03546786212,0.03546786212,6,12,240,21,261,0.0004897164253,0
calibrated_snr,Calibrated SNR (variable),41,0,0.8460660965,0.8460660965,1,1,0,0,0,1,1,,0
calibrated_snr,Calibrated SNR (variable),41,1,0.7305285454,0.7305285454,0.8634414598,0.8634414598,3,6,6,2,8,1.519137779e-05,0
calibrated_snr,Calibrated SNR (variable),41,2,0.4758871724,0.4758871724,0.5624704433,0.5624704433,4,8,14,3,17,0.0002094162595,0
calibrated_snr,Calibrated SNR (variable),41,3,0.1491281741,0.1491281741,0.1762606665,0.1762606665,5,10,24,4,28,7.063577312e-05,0
calibrated_snr,Calibrated SNR (variable),41,4,0.1293225109,0.1293225109,0.1528515461,0.1528515461,7,14,38,5,43,0.001102121408,0
calibrated_snr,Calibrated SNR (variable),41,5,0.1653129099,0.1293225109,0.1953900653,0.1528515461,11,22,60,6,66,0.001168132237,0
calibrated_snr,Calibrated SNR (variable),41,6,0.116218977,0.116218977,0.1373639453,0.1373639453,7,14,74,7,81,0.001038878186,0
calibrated_snr,Calibrated SNR (variable),41,7,0.1822455533,0.116218977,0.2154034466,0.1373639453,11,22,96,8,104,0.00123045214,0
calibrated_snr,Calibrated SNR (variable),41,8,0.1038203713,0.1038203713,0.122709528,0.122709528,7,14,110,9,119,0.0009736818563,0
calibrated_snr,Calibrated SNR (variable),41,9,0.1997729027,0.1038203713,0.2361197352,0.122709528,10,20,130,10,140,0.0012937405,0
calibrated_snr,Calibrated SNR (variable),41,10,0.09229758202,0.09229758202,0.1090902737,0.1090902737,7,14,144,11,155,0.0009074153781,0
calibrated_snr,Calibrated SNR (variable),41,11,0.2177378424,0.09229758202,0.2573532296,0.1090902737,10,20,164,12,176,0.001351882706,0
calibrated_snr,Calibrated SNR (variable),41,12,0.08180356708,0.08180356708,0.09668696975,0.09668696975,7,14,178,13,191,0.0008409179196,0
calibrated_snr,Calibrated SNR (variable),41,13,0.2359817508,0.08180356708,0.2789164484,0.09668696975,10,20,198,14,212,0.001406464368,0
calibrated_snr,Calibrated SNR (variable),41,14,0.07247359319,0.07247359319,0.08565949338,0.08565949338,7,14,212,15,227,0.0007749808662,0
calibrated_snr,Calibrated SNR (variable),41,15,0.2543416735,0.07247359319,0.3006167893,0.08565949338,10,20,232,16,248,0.001456657272,0
calibrated_snr,Calibrated SNR (variable),41,16,0.06442247438,0.06442247438,0.07614354793,0.07614354793,7,14,246,17,263,0.0007103451564,0
calibrated_snr,Calibrated SNR (variable),41,17,0.2660331588,0.06442247438,0.3144354323,0.07614354793,9,18,264,18,282,0.001528264486,0
calibrated_snr,Calibrated SNR (variable),41,18,0.051004888,0.051004888,0.06028475577,0.06028475577,6,12,276,19,295,0.0006404374742,0
calibrated_snr,Calibrated SNR (variable),41,19,0.3033506703,0.051004888,0.35854252,0.06028475577,9,18,294,20,314,0.001604468026,0
calibrated_snr,Calibrated SNR (variable),41,20,0.05096420304,0.05096420304,0.06023666857,0.06023666857,10,20,314,21,335,0.0005247586238,0
calibrated_magnitude,Calibrated magnitude (variable),41,0,0.8460660965,0.8460660965,1,1,0,0,0,1,1,,0
calibrated_magnitude,Calibrated magnitude (variable),41,1,0.7301306168,0.7301306168,0.8629711317,0.8629711317,5,10,10,2,12,2.558269862e-05,0
calibrated_magnitude,Calibrated magnitude (variable),41,2,0.473778944,0.473778944,0.5599786423,0.5599786423,5,10,20,3,23,2.802486517e-05,0
calibrated_magnitude,Calibrated magnitude (variable),41,3,0.1530513898,0.1530513898,0.1808976751,0.1808976751,7,14,34,4,38,6.935821756e-05,0
calibrated_magnitude,Calibrated magnitude (variable),41,4,0.1275286839,0.1275286839,0.1507313488,0.1507313488,8,16,50,5,55,0.00104286415,0
calibrated_magnitude,Calibrated magnitude (variable),41,5,0.1652388137,0.1275286839,0.1953024881,0.1507313488,11,22,72,6,78,0.001170115047,0
calibrated_magnitude,Calibrated magnitude (variable),41,6,0.1174522215,0.1174522215,0.1388215673,0.1388215673,8,16,88,7,95,0.0009962773615,0
calibrated_magnitude,Calibrated magnitude (variable),41,7,0.1778432963,0.1174522215,0.2102002397,0.1388215673,11,22,110,8,118,0.001216491091,0
calibrated_magnitude,Calibrated magnitude (variable),41,8,0.1077773566,0.1077773566,0.1273864501,0.1273864501,8,16,126,9,135,0.0009487421458,0
calibrated_magnitude,Calibrated magnitude (variable),41,9,0.1908004014,0.1077773566,0.2255147702,0.1273864501,11,22,148,10,158,0.001261921254,0
calibrated_magnitude,Calibrated magnitude (variable),41,10,0.09857740472,0.09857740472,0.1165126521,0.1165126521,8,16,164,11,175,0.0009006139681,0
calibrated_magnitude,Calibrated magnitude (variable),41,11,0.204045333,0.09857740472,0.2411694947,0.1165126521,11,22,186,12,198,0.001305996896,0
calibrated_magnitude,Calibrated magnitude (variable),41,12,0.08992037703,0.08992037703,0.1062805582,0.1062805582,8,16,202,13,215,0.0008522347215,0
calibrated_magnitude,Calibrated magnitude (variable),41,13,0.2175139803,0.08992037703,0.2570886378,0.1062805582,11,22,224,14,238,0.00134832462,0
calibrated_magnitude,Calibrated magnitude (variable),41,14,0.0818683011,0.0818683011,0.09676348153,0.09676348153,8,16,240,15,255,0.0008039265883,0
calibrated_magnitude,Calibrated magnitude (variable),41,15,0.2311437144,0.0818683011,0.2731981761,0.09676348153,11,22,262,16,278,0.001388537049,0
calibrated_magnitude,Calibrated magnitude (variable),41,16,0.07447658184,0.07447658184,0.08802690729,0.08802690729,8,16,278,17,295,0.0007559875961,0
calibrated_magnitude,Calibrated magnitude (variable),41,17,0.2448738903,0.07447658184,0.2894264305,0.08802690729,11,22,300,18,318,0.001426305777,0
calibrated_magnitude,Calibrated magnitude (variable),41,18,0.0438557482,0.0438557482,0.05183489609,0.05183489609,7,14,314,19,333,0.0006605384766,0
calibrated_magnitude,Calibrated magnitude (variable),41,19,0.3109887432,0.0438557482,0.3675702696,0.05183489609,8,16,330,20,350,0.001534036614,0
calibrated_magnitude,Calibrated magnitude (variable),41,20,0.04211307295,0.04211307295,0.04977515719,0.04977515719,9,18,348,21,369,0.0004693634805,0
calibrated_sign_abstain,Sign: abstain (complete FD),41,0,0.8460660965,0.8460660965,1,1,0,0,0,1,1,,0
calibrated_sign_abstain,Sign: abstain (complete FD),41,1,0.7284829975,0.7284829975,0.8610237433,0.8610237433,11,22,22,2,24,0.0001808002289,0
calibrated_sign_abstain,Sign: abstain (complete FD),41,2,0.4631853886,0.4631853886,0.5474576874,0.5474576874,11,22,44,3,47,0.000203032023,0
calibrated_sign_abstain,Sign: abstain (complete FD),41,3,0.06976851473,0.06976851473,0.0824622509,0.0824622509,11,22,66,4,70,9.814419583e-05,0
calibrated_sign_abstain,Sign: abstain (complete FD),41,4,0.2507531558,0.06976851473,0.2963753741,0.0824622509,11,22,88,5,93,0.001423921018,0
calibrated_sign_abstain,Sign: abstain (complete FD),41,5,0.06969384603,0.06969384603,0.08237399692,0.08237399692,11,22,110,6,116,0.0006897586266,0
calibrated_sign_abstain,Sign: abstain (complete FD),41,6,0.2506046229,0.06969384603,0.296199817,0.08237399692,11,22,132,7,139,0.001423777957,0
calibrated_sign_abstain,Sign: abstain (complete FD),41,7,0.06961872842,0.06961872842,0.08228521236,0.08228521236,11,22,154,8,162,0.0006899425467,0
calibrated_sign_abstain,Sign: abstain (complete FD),41,8,0.2504552716,0.06961872842,0.2960232925,0.08228521236,11,22,176,9,185,0.001423631577,0
calibrated_sign_abstain,Sign: abstain (complete FD),41,9,0.06954315748,0.06954315748,0.08219589198,0.08219589198,11,22,198,10,208,0.0006901263701,0
calibrated_sign_abstain,Sign: abstain (complete FD),41,10,0.2503050935,0.06954315748,0.2958457909,0.08219589198,11,22,220,11,231,0.001423481867,0
calibrated_sign_abstain,Sign: abstain (complete FD),41,11,0.06946712875,0.06946712875,0.08210603053,0.08210603053,11,22,242,12,254,0.0006903101013,0
calibrated_sign_abstain,Sign: abstain (complete FD),41,12,0.2501540807,0.06946712875,0.2956673027,0.08210603053,11,22,264,13,277,0.001423328815,0
calibrated_sign_abstain,Sign: abstain (complete FD),41,13,0.06939063781,0.06939063781,0.08201562277,0.08201562277,11,22,286,14,300,0.0006904937449,0
calibrated_sign_abstain,Sign: abstain (complete FD),41,14,0.250002225,0.06939063781,0.2954878183,0.08201562277,11,22,308,15,323,0.001423172411,0
calibrated_sign_abstain,Sign: abstain (complete FD),41,15,0.0693136802,0.0693136802,0.08192466343,0.08192466343,11,22,330,16,346,0.0006906773053,0
calibrated_sign_abstain,Sign: abstain (complete FD),41,16,0.2498495182,0.0693136802,0.2953073279,0.08192466343,11,22,352,17,369,0.001423012642,0
calibrated_sign_abstain,Sign: abstain (complete FD),41,17,0.06923625147,0.06923625147,0.08183314727,0.08183314727,11,22,374,18,392,0.0006908607868,0
calibrated_sign_abstain,Sign: abstain (complete FD),41,18,0.2496959522,0.06923625147,0.295125822,0.08183314727,11,22,396,19,415,0.001422849497,0
calibrated_sign_abstain,Sign: abstain (complete FD),41,19,0.06915834719,0.06915834719,0.08174106902,0.08174106902,11,22,418,20,438,0.0006910441936,0
